auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,metric_split,threshold_source,skipped,n_features,n_participants,n_ensemble_models,ensemble_members,modality_combination,fusion_method
0.8323621901590825,0.7044128728739832,0.7528209396966334,0.6638655462184874,0.7745098039215687,0.7311320754716981,0.16621268492024324,0.11265802699840656,0.5061531468955439,0.4537755133787268,314.0,clean_internal_protocol,strong_audio_modality,logistic_smote_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8000942951438,0.7121130312538916,0.7562470532767562,0.6698113207547169,0.7029702970297029,0.8095238095238095,0.17645690851522375,0.10244941992820894,0.5356996856188491,0.3463645563279365,311.0,clean_internal_protocol,strong_audio_modality,extra_trees_f100,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8529874213836478,0.7527604559900145,0.7860247872733999,0.7048458149779736,0.7843137254901961,0.7877358490566038,0.1692152492481807,0.14484907998921515,0.5188153743244884,0.3463645563279365,314.0,clean_internal_protocol,strong_audio_modality,extra_trees_f100,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.804031117397454,0.7366509705379727,0.7632013201320131,0.6796116504854369,0.693069306930693,0.8333333333333334,0.17703371390847317,0.1443009157858491,0.5398368007088953,0.4102916666666667,311.0,clean_internal_protocol,strong_audio_modality,extra_trees_smote_f100,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8568257491675916,0.7603258399164576,0.7952737698853126,0.7181818181818181,0.7745098039215687,0.8160377358490566,0.171661590951055,0.17802966479926793,0.52779402642949,0.4102916666666667,314.0,clean_internal_protocol,strong_audio_modality,extra_trees_smote_f100,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8044318717586044,0.7158683682699171,0.7626355492692127,0.6802030456852792,0.6633663366336634,0.861904761904762,0.17346756067404123,0.10222489295899645,0.52884519910951,0.34899363341512396,311.0,clean_internal_protocol,strong_audio_modality,random_forest_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8583980762116168,0.7737071782119501,0.7954587495375509,0.7174887892376681,0.7843137254901961,0.8066037735849056,0.16489650338893014,0.15134374669405928,0.5081968348440754,0.34899363341512396,314.0,clean_internal_protocol,strong_audio_modality,random_forest_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8053276756247053,0.7196502800269429,0.7615747289014616,0.6757990867579908,0.7326732673267327,0.7904761904761904,0.1759237499779978,0.14894591356047565,0.5376814294847898,0.39674880952380953,311.0,clean_internal_protocol,strong_audio_modality,random_forest_smote_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8587680355160934,0.7741266251669692,0.7871346651868294,0.7020408163265306,0.8431372549019608,0.7311320754716981,0.17016395412921828,0.16721972935028173,0.524728852557123,0.39674880952380953,314.0,clean_internal_protocol,strong_audio_modality,random_forest_smote_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8195662423385197,0.7453843398794584,0.7624469589816125,0.6804123711340206,0.6534653465346535,0.8714285714285714,0.1769742670096347,0.12347048377788707,0.5349069208736759,0.35685870067658976,311.0,clean_internal_protocol,strong_audio_modality,svc_rbf_f60,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8682944876063632,0.7903305044221889,0.8048927118017017,0.730593607305936,0.7843137254901961,0.8254716981132075,0.1691043053843114,0.18162521784002514,0.5182143013337396,0.35685870067658976,314.0,clean_internal_protocol,strong_audio_modality,svc_rbf_f60,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8261197548326261,0.7649663027414464,0.7828147100424327,0.7053140096618358,0.7227722772277227,0.8428571428571429,0.1620221429203986,0.13479866656711342,0.5047861695280688,0.43834546208381653,311.0,clean_internal_protocol,strong_audio_modality,xgboost_smote_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
