auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std
0.830323608316566,0.7454287546969114,0.7610412474849095,0.6778242677824268,0.675,0.8470824949698189,0.15572037346303777,0.0844366277774473,0.5086484526314626,0.292723877106812,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7968562711125641,0.7207648610528528,0.727429988013512,0.6327272727272727,0.6541353383458647,0.8007246376811594,0.16954966208342934,0.10101081527971756,0.5656496100382796,0.292723877106812,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8125083836351443,0.7157445000733104,0.7406983568075117,0.650375939849624,0.7208333333333333,0.7605633802816901,0.15772894831352666,0.038028488217794365,0.47962808360406123,0.3310499857089184,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7848561621444916,0.6903256968157845,0.706371908030947,0.609271523178808,0.6917293233082706,0.7210144927536232,0.16736625985763548,0.060109151581897,0.508242065793343,0.3310499857089184,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8117370892018779,0.7204470671234656,0.738765928906774,0.6477732793522267,0.6666666666666666,0.8108651911468813,0.15630604448544005,0.056918106828165435,0.4802589733685602,0.4023423492908478,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7844611528822055,0.7020841326139792,0.7126648142094367,0.6137184115523465,0.6390977443609023,0.7862318840579711,0.16662325085566856,0.0674922434057503,0.5093936448804808,0.4023423492908478,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8356723675385647,0.7531178158883686,0.7463070087189805,0.65748031496063,0.6958333333333333,0.7967806841046278,0.14623241380826651,0.04945735284980344,0.4519652743107477,0.3266064887526285,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8009153318077802,0.7137123608807546,0.7125286041189931,0.6131386861313869,0.631578947368421,0.7934782608695652,0.15874214902060466,0.03580179386545801,0.4876021576232856,0.3266064887526285,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8063490094846847,0.7165610376781474,0.7290077192744077,0.6360978090594009,0.6818931657501964,0.7761222727986188,0.15829280092940531,0.05600713670854072,0.48664669105364566,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.026829301689140567,0.0347031713421122,0.0184066646721164,0.022207977562338378,0.06636514857217278,0.07324849523018376,0.010911905800806367,0.013553788845912658,0.03170846039752332
0.8191557338528197,0.7318130789511696,0.7321417660823449,0.6378699446577231,0.637762316238357,0.8265212159263328,0.1604828464144722,0.09465440787310356,0.5237716231092135,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.02699568424835379,0.0354995029961823,0.02632035501289483,0.03822578201802269,0.06432039320952898,0.041838997880875514,0.015338314615238685,0.023945232862777627,0.05889923183025179
0.8194661754302122,0.7281636422154759,0.7371050029209538,0.6445721583178494,0.6690943777353833,0.8051156281065243,0.15288036333022706,0.04843873858969451,0.4714395592931095,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.028976109702504325,0.03616632784112098,0.03141342857644939,0.04123228123249205,0.09012895200494539,0.0684535344835972,0.011271134110346394,0.010895729486885417,0.027595147784718645
0.8034831670529516,0.7147606243396425,0.7212824260527391,0.6232032925811948,0.633088317809449,0.8094765342960288,0.16045714789127663,0.06414262703955668,0.4918330559421847,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.025721555384171545,0.03135185967137091,0.026661487031427223,0.03766025735122026,0.08211409853129405,0.06403702579616839,0.009844766187248579,0.008175050673592575,0.028985069987507762
