feature,source_mean,external_mean,source_std,external_std,standardized_mean_difference,abs_standardized_mean_difference,ks_statistic,n_source,n_external
delta2_mfcc_24_std,0.6256324652844023,0.6663264692877825,0.2910674802485069,0.23803005462751367,0.15305105211633585,0.15305105211633585,0.08120684430833236,19024,8331
delta2_mfcc_14_mean,0.006758986591548972,0.000756555082799374,0.0402254821650175,0.03827374117342098,-0.15287598845590353,0.15287598845590353,0.12849383992362273,19024,8331
delta_mfcc_25_std,0.9595996492522353,1.0220783077875273,0.44942270895922315,0.37364457414014063,0.15117363516145846,0.15117363516145846,0.07859083848776227,19024,8331
delta2_mfcc_29_mean,0.0066142635766788145,0.0025848924850314504,0.028942896687866333,0.026104827685880377,-0.1461953221189929,0.1461953221189929,0.14081648496566423,19024,8331
delta2_mfcc_32_mean,0.002333630878079075,-0.0013377967699445593,0.026766871411195693,0.023389956049969837,-0.14606126602999964,0.14606126602999964,0.13543501179489215,19024,8331
delta2_mfcc_12_mean,0.007805103676565393,0.0013035944895781971,0.04531555941499797,0.04423777866923951,-0.14518186903844035,0.14518186903844035,0.13058939934636704,19024,8331
delta_mfcc_34_std,0.7895095323823307,0.7382099560623251,0.4255305351751373,0.266602856739207,-0.14447106899129664,0.14447106899129664,0.066194913886233,19024,8331
delta2_mfcc_2_std,3.6068481211297927,3.8676514199137504,2.2228657856654914,1.354720625075952,0.14168150762323448,0.14168150762323448,0.2221838515120651,19024,8331
delta2_mfcc_27_mean,0.0067811267067892835,0.002692827900947414,0.030040364809643175,0.02821008250623481,-0.1402945505568821,0.1402945505568821,0.1427001684104855,19024,8331
delta_mfcc_2_std,6.57558064633288,7.006675259711548,3.715831844777199,2.306041139161637,0.13940191791737447,0.13940191791737447,0.1902968260044688,19024,8331
delta_mfcc_36_std,0.7592267260967602,0.7122418933844612,0.4034179175410936,0.25887706610353617,-0.13861703831066755,0.13861703831066755,0.06678062035671084,19024,8331
delta2_mfcc_37_std,0.5070950563067275,0.4773384496174344,0.2565351526462473,0.1634055120273565,-0.1383517175392356,0.1383517175392356,0.0734276896942413,19024,8331
delta_mfcc_14_std,1.2980367736233933,1.3768374511169195,0.6239878673767567,0.5205737811373208,0.13713168930690808,0.13713168930690808,0.09159381489727131,19024,8331
delta2_mfcc_30_mean,0.0023520454125260694,-0.0010536154938661619,0.02775185472861813,0.024628604387653925,-0.1297996665142979,0.1297996665142979,0.1239603123357298,19024,8331
delta_mfcc_9_std,1.938305350172093,2.0481851624367176,0.9507074964321731,0.7394889373921237,0.12901163070224017,0.12901163070224017,0.11917636349447822,19024,8331
delta2_mfcc_34_mean,0.0020794305097685244,-0.0009554479524655574,0.025623214039051937,0.022013357324757815,-0.12704856713570892,0.12704856713570892,0.1295422789869809,19024,8331
delta2_mfcc_28_mean,0.002862770265773347,-0.0006888110659728908,0.02853311503247333,0.027524533317206595,-0.12668585514897135,0.12668585514897135,0.12965387036713427,19024,8331
delta2_mfcc_36_mean,0.0018219127265477336,-0.001136676270331656,0.024776470507580278,0.021933329665349728,-0.1264403652960746,0.1264403652960746,0.12572315454382743,19024,8331
delta2_mfcc_8_mean,0.011865927189492457,0.004358506949052689,0.06074436187976704,0.05810981595160511,-0.12629355470457054,0.12629355470457054,0.12533229447222516,19024,8331
delta2_mfcc_14_std,0.8290323603780207,0.874778987992076,0.40486333672302416,0.31546476591023204,0.12604411900900206,0.12604411900900206,0.11138321421335229,19024,8331
delta_mfcc_16_std,1.2022812936863396,1.2671890975586608,0.5674619938191745,0.47963787636878813,0.12353756779229831,0.12353756779229831,0.07940339358939763,19024,8331
delta2_mfcc_10_std,1.0329355551300494,1.091973962406482,0.5404852399214723,0.4073194609247002,0.12336282795399749,0.12336282795399749,0.13147640128134108,19024,8331
delta2_mfcc_39_mean,0.0038746647541692027,0.0011997963465413453,0.02382147746704348,0.019596237008949042,-0.12263130026720384,0.12263130026720384,0.12797685118023117,19024,8331
delta_mfcc_32_std,0.8225333244049071,0.777015003282588,0.44462880898578905,0.2847028063224458,-0.1219207869182985,0.1219207869182985,0.05994317811846861,19024,8331
mfcc_28_std,5.243372560906419,4.977926391332379,2.575650426634327,1.6986199001319968,-0.12166718145385655,0.12166718145385655,0.057816417781167084,19024,8331
delta2_mfcc_33_std,0.5402525098106035,0.511731753974273,0.28250789163999823,0.17487952792609718,-0.12139161489202248,0.12139161489202248,0.06325551642264704,19024,8331
delta2_mfcc_38_mean,0.00160324551212306,-0.0010823496639678501,0.02382797834576556,0.02028266702772607,-0.12136999542892594,0.12136999542892594,0.12226332330159262,19024,8331
delta2_mfcc_37_mean,0.004095797297981683,0.0013402161412108214,0.02458804299013168,0.021028902736606268,-0.12044298786056111,0.12044298786056111,0.13288516200852463,19024,8331
delta2_mfcc_16_std,0.7714009269518007,0.8113364449817012,0.3684311450220791,0.29464650863477176,0.11971140089174599,0.11971140089174599,0.09551763434047483,19024,8331
delta2_mfcc_31_mean,0.0054474255798307785,0.002380899507079355,0.027776222280307798,0.023683423153488675,-0.11880179624455453,0.11880179624455453,0.1333757956012377,19024,8331
delta2_mfcc_25_std,0.6228349769042094,0.6542988410741609,0.29431893388161445,0.23214792517431762,0.11869889569344043,0.11869889569344043,0.07524252291062017,19024,8331
delta2_mfcc_35_std,0.5239022434878071,0.49720615484216174,0.2697474915480489,0.1703975530185055,-0.11832464457769239,0.11832464457769239,0.06345491834433581,19024,8331
mfcc_13_std,9.014434934632117,9.418244666175214,3.909320587790769,2.978714480434389,0.11618945642275465,0.11618945642275465,0.08432865828167802,19024,8331
delta2_mfcc_11_mean,0.016376137749937143,0.01039973133616714,0.05019900203506728,0.05490333122097589,-0.11360665310985295,0.11360665310985295,0.1538059588560322,19024,8331
delta2_mfcc_34_std,0.5319215188682537,0.5059797761365082,0.27699582059607536,0.17331209276717252,-0.11227593134755633,0.11227593134755633,0.068500879152807,19024,8331
delta2_mfcc_9_std,1.159762259703944,1.2171952779046085,0.5955038162127874,0.439229249362294,0.10976131651680422,0.10976131651680422,0.13525499923830647,19024,8331
