auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,prediction_source,evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,split,analysis,subgroup_column,subgroup_value,n_participants,positive_prevalence
0.7383540372670808,0.6598970973576526,0.6875298614429048,0.5714285714285714,0.5054945054945055,0.8695652173913043,0.18020667106391852,0.08710858202305466,0.5748498252946632,0.5,275.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,country,India,275,0.33090909090909093
0.57,0.24666666666666665,0.475,0.0,0.0,0.95,0.16618918290468687,0.12092932775287438,0.4963141181320989,0.5,25.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2020-08,25,0.2
0.5416666666666666,0.9538644707430461,0.5,0.6486486486486487,0.5,0.5,0.3335243275954022,0.43291723529702186,1.0563506969049887,0.5,26.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2022-01,26,0.9230769230769231
0.851010101010101,0.6931924035946974,0.7367424242424243,0.6122448979591837,0.625,0.8484848484848485,0.1439092266241652,0.11361362169049935,0.4567264679491477,0.5,90.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,31-45,90,0.26666666666666666
0.8,0.8206305715759499,0.7666666666666666,0.717948717948718,0.6666666666666666,0.8666666666666667,0.16313036879472528,0.10254004763116294,0.5174726295170546,0.5,51.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,46-60,51,0.4117647058823529
0.7800125707102452,0.6390822682554163,0.674732872407291,0.5301204819277109,0.5116279069767442,0.8378378378378378,0.16268621563376637,0.10121553552527397,0.4926296019220898,0.5,154.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,<=30,154,0.2792207792207792
0.8195348837209302,0.8218423856335544,0.7239534883720931,0.6835443037974683,0.627906976744186,0.82,0.16809588026409145,0.10579559961207151,0.5020261017395706,0.5,93.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,gender,female,93,0.46236559139784944
0.8,0.672003306145377,0.7094827586206897,0.5739130434782609,0.5689655172413793,0.85,0.1505332275004152,0.08613984320562257,0.47247952633135964,0.5,218.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,gender,male,218,0.26605504587155965
0.8039603960396039,0.7349803220157549,0.7078405137811079,0.6185567010309279,0.594059405940594,0.8216216216216217,0.16623495388644866,0.06831013207386359,0.5078679222968552,0.5,286.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,country,India,286,0.3531468531468531
0.8541666666666667,0.9330182072829132,0.7395833333333333,0.8125,0.8125,0.6666666666666666,0.1583476256321149,0.2569221184271426,0.5071581695734464,0.5,25.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,recording_year_month,2021-06,25,0.64
0.9523809523809523,0.9978354978354982,0.8809523809523809,0.8648648648648649,0.7619047619047619,1.0,0.1398461677313997,0.3018634667466516,0.44121305938140054,0.5,22.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,recording_year_month,2021-07,22,0.9545454545454546
0.75,0.9867685144233134,0.775,0.7096774193548387,0.55,1.0,0.26325750376869855,0.3964631681372948,0.7416477844048405,0.5,21.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,recording_year_month,2022-01,21,0.9523809523809523
0.7394411955815464,0.5672275217549918,0.5974658869395711,0.425531914893617,0.37037037037037035,0.8245614035087719,0.1919769723299814,0.0988974312801922,0.5588607284527105,0.5,84.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,31-45,84,0.32142857142857145
0.8475073313782991,0.8358922417295622,0.7148093841642229,0.65,0.5909090909090909,0.8387096774193549,0.1534857911623103,0.10374098966448148,0.4597181807997612,0.5,53.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,46-60,53,0.41509433962264153
0.6810428849902533,0.5026687217705775,0.5687134502923976,0.3225806451612903,0.2777777777777778,0.8596491228070176,0.17355196995807248,0.13789211089623538,0.5388078798822151,0.5,150.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,<=30,150,0.24
0.7623626373626374,0.7498374226640693,0.6369047619047619,0.5714285714285714,0.5238095238095238,0.75,0.1947487431943119,0.12943107231305392,0.5762335524119421,0.5,94.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,female,94,0.44680851063829785
0.7547235023041476,0.6107899526866509,0.6294354838709677,0.4421052631578947,0.375,0.8838709677419355,0.15974826783475618,0.07362829255530624,0.4907899187485469,0.5,211.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,male,211,0.26540284360189575
0.7689292114695341,0.6868286004767616,0.6460013440860215,0.5119047619047619,0.4479166666666667,0.8440860215053764,0.17525354620569777,0.10630102303519016,0.530775081221204,0.5,282.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,country,India,282,0.3404255319148936
0.5142857142857143,0.2721870286576169,0.4523809523809524,0.0,0.0,0.9047619047619048,0.18901280482985175,0.17817153773676475,0.5913030797695543,0.5,26.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2020-08,26,0.19230769230769232
0.696969696969697,0.9467143423733231,0.5606060606060606,0.6060606060606061,0.45454545454545453,0.6666666666666666,0.29297010245630384,0.38815113700647946,0.7889940177172461,0.5,25.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2022-01,25,0.88
0.885,0.7929649618657987,0.8696875,0.7857142857142857,0.88,0.859375,0.12820906850174868,0.13901898173274996,0.40992627775166024,0.5,89.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,31-45,89,0.2808988764044944
