prediction_source,evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,split,threshold_probability,model_net_benefit,treat_all_net_benefit,treat_none_net_benefit,net_benefit_minus_treat_all,net_benefit_minus_treat_none,prevalence,n_samples,n_positive,n_negative
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.04487179487179487,0.4519230769230769,0.0,-0.40705128205128205,0.04487179487179487,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.004273504273504274,0.4153846153846154,0.0,-0.41111111111111115,0.004273504273504274,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.002564102564102564,0.37362637362637363,0.0,-0.3710622710622711,0.002564102564102564,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.0,0.3254437869822485,0.0,-0.3254437869822485,0.0,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.0,0.2692307692307692,0.0,-0.2692307692307692,0.0,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.0,0.2027972027972028,0.0,-0.2027972027972028,0.0,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,vowel_o,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.0,0.12307692307692308,0.0,-0.12307692307692308,0.0,0.5615384615384615,390,219,171
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.48160580021482274,0.8066595059076263,0.0,-0.3250537056928035,0.48160580021482274,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.2950680272108844,0.7959183673469388,0.0,-0.5008503401360545,0.2950680272108844,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.16731692677070828,0.7839135654261705,0.0,-0.6165966386554622,0.16731692677070828,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.1128826530612245,0.7704081632653061,0.0,-0.6575255102040817,0.1128826530612245,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.06802721088435373,0.7551020408163266,0.0,-0.6870748299319729,0.06802721088435373,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.04883381924198251,0.7376093294460642,0.0,-0.6887755102040817,0.04883381924198251,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.030416012558869703,0.717425431711146,0.0,-0.6870094191522763,0.030416012558869703,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.0195578231292517,0.6938775510204082,0.0,-0.6743197278911565,0.0195578231292517,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.010667903525046383,0.666048237476809,0.0,-0.6553803339517625,0.010667903525046383,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.010204081632653062,0.6326530612244898,0.0,-0.6224489795918368,0.010204081632653062,0.8163265306122449,392,320,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.36789735532862006,0.5286724273369993,0.0,-0.1607750720083792,0.36789735532862006,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.2296849087893864,0.5024875621890548,0.0,-0.27280265339966836,0.2296849087893864,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.1417910447761194,0.47322212467076386,0.0,-0.3314310798946445,0.1417910447761194,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.08768656716417911,0.4402985074626866,0.0,-0.3526119402985075,0.08768656716417911,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.05638474295190713,0.4029850746268657,0.0,-0.3466003316749586,0.05638474295190713,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.04690831556503198,0.36034115138592754,0.0,-0.31343283582089554,0.04690831556503198,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.04209720627631075,0.31113662456946045,0.0,-0.2690394182931497,0.04209720627631075,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.026533996683250412,0.2537313432835821,0.0,-0.2271973466003317,0.026533996683250412,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.013342379014020807,0.1858887381275442,0.0,-0.1725463591135234,0.013342379014020807,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.01492537313432836,0.10447761194029859,0.0,-0.08955223880597023,0.01492537313432836,0.5522388059701493,402,222,180
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.5393380358111773,0.8073792729245794,0.0,-0.2680412371134021,0.5393380358111773,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.3467926689576174,0.7966781214203894,0.0,-0.449885452462772,0.3467926689576174,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.227107337780473,0.7847180109157065,0.0,-0.5576106731352335,0.227107337780473,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.16043814432989692,0.7712628865979381,0.0,-0.6108247422680412,0.16043814432989692,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.10395189003436427,0.7560137457044673,0.0,-0.6520618556701031,0.10395189003436427,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.08394698085419736,0.7385861561119292,0.0,-0.6546391752577319,0.08394698085419736,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.057890563045202216,0.71847739888977,0.0,-0.6605868358445678,0.057890563045202216,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.03350515463917526,0.6950171821305842,0.0,-0.6615120274914089,0.03350515463917526,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.028350515463917526,0.6672914714151827,0.0,-0.6389409559512652,0.028350515463917526,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.020618556701030927,0.634020618556701,0.0,-0.61340206185567,0.020618556701030927,0.8170103092783505,388,317,71
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.37385655574705023,0.5306907066154051,0.0,-0.15683415086835484,0.37385655574705023,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.25664707528687375,0.5046179680940387,0.0,-0.24797089280716494,0.25664707528687375,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.19010223736849904,0.47547784857015857,0.0,-0.28537561120165955,0.19010223736849904,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.13602015113350127,0.4426952141057935,0.0,-0.3066750629722922,0.13602015113350127,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.09655751469353485,0.4055415617128464,0.0,-0.30898404701931154,0.09655751469353485,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.0716084922634041,0.3630802446923354,0.0,-0.2914717524289313,0.0716084922634041,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.05367176903700833,0.31408641736097664,0.0,-0.2604146483239683,0.05367176903700833,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.033585222502099076,0.25692695214105793,0.0,-0.22334172963895885,0.033585222502099076,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.0245019464163041,0.18937485688115419,0.0,-0.1648729104648501,0.0245019464163041,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.015113350125944584,0.10831234256926958,0.0,-0.093198992443325,0.015113350125944584,0.5541561712846348,397,220,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.49375884699523875,0.80440097799511,0.0,-0.31064213099987126,0.49375884699523875,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.23879380603096984,0.793534365661505,0.0,-0.5547405596305353,0.23879380603096984,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.14756220336545375,0.781389328347476,0.0,-0.6338271249820222,0.14756220336545375,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.07701711491442542,0.7677261613691932,0.0,-0.6907090464547678,0.07701711491442542,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.05541972290138549,0.7522412387938061,0.0,-0.6968215158924206,0.05541972290138549,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.02549772965420887,0.734544184421935,0.0,-0.7090464547677262,0.02549772965420887,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.02294526988903517,0.7141245063005455,0.0,-0.6911792364115104,0.02294526988903517,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.01222493887530562,0.6903015484922576,0.0,-0.6780766096169519,0.01222493887530562,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.00777950655701267,0.6621471438097356,0.0,-0.654367637252723,0.00777950655701267,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.009779951100244499,0.6283618581907091,0.0,-0.6185819070904646,0.009779951100244499,0.8141809290953546,409,333,76
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.3681686229963398,0.548150952921873,0.0,-0.1799823299255332,0.3681686229963398,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.20756727950972556,0.5230482280841993,0.0,-0.31548094857447373,0.20756727950972556,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.1087600507829031,0.4949922415009169,0.0,-0.38623219071801385,0.1087600507829031,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.06414868105515588,0.4634292565947242,0.0,-0.39928057553956836,0.06414868105515588,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.04476418864908074,0.4276578737010392,0.0,-0.3828936850519585,0.04476418864908074,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.01986981843096951,0.3867762932511134,0.0,-0.3669064748201439,0.01986981843096951,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.02139826600258255,0.33960523888581445,0.0,-0.3182069728832319,0.02139826600258255,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.010391686650679457,0.28457234212629895,0.0,-0.2741806554756195,0.010391686650679457,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.00763025942882058,0.21953346413778074,0.0,-0.21190320470896015,0.00763025942882058,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.007194244604316546,0.14148681055155876,0.0,-0.1342925659472422,0.007194244604316546,0.5707434052757794,417,238,179
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.5232273838630807,0.7992536353107709,0.0,-0.2760262514476902,0.5232273838630807,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.3018201575658788,0.7881010594947025,0.0,-0.48628090192882373,0.3018201575658788,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.18553142528405003,0.7756364159355674,0.0,-0.5901049906515174,0.18553142528405003,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.1271393643031785,0.7616136919315404,0.0,-0.6344743276283619,0.1271393643031785,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.08475957620211899,0.7457212713936431,0.0,-0.660961695191524,0.08475957620211899,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.05553615089067412,0.7275585050646175,0.0,-0.6720223541739434,0.05553615089067412,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.041376716193342114,0.706601466992665,0.0,-0.6652247507993229,0.041376716193342114,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.026079869600651995,0.6821515892420538,0.0,-0.6560717196414018,0.026079869600651995,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.017114914425427872,0.6532562791731497,0.0,-0.6361413647477218,0.017114914425427872,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.009779951100244499,0.6185819070904646,0.0,-0.60880195599022,0.009779951100244499,0.8092909535452323,409,331,78
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.3847330189881483,0.5488721804511277,0.0,-0.1641391614629794,0.3847330189881483,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.22894807640570353,0.5238095238095237,0.0,-0.2948614474038202,0.22894807640570353,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.1424298532972511,0.49579831932773105,0.0,-0.35336846603047994,0.1424298532972511,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.07506053268765132,0.46428571428571425,0.0,-0.3892251815980629,0.07506053268765132,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.05407586763518967,0.42857142857142855,0.0,-0.37449556093623887,0.05407586763518967,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.031822898650985816,0.38775510204081626,0.0,-0.35593220338983045,0.031822898650985816,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.020487986589681505,0.3406593406593406,0.0,-0.32017135406965913,0.020487986589681505,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.012913640032284101,0.28571428571428564,0.0,-0.2728006456820015,0.012913640032284101,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.007704160246533129,0.22077922077922074,0.0,-0.2130750605326876,0.007704160246533129,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.004842615012106538,0.1428571428571428,0.0,-0.13801452784503626,0.004842615012106538,0.5714285714285714,413,236,177
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.6917108496055865,0.8137850769429716,0.0,-0.12207422733738515,0.6917108496055865,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.4490854490854491,0.8034398034398034,0.0,-0.35435435435435425,0.4490854490854491,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.31810955340367103,0.7918774389362624,0.0,-0.47376788553259136,0.31810955340367103,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.22481572481572482,0.7788697788697788,0.0,-0.554054054054054,0.22481572481572482,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.14905814905814907,0.7641277641277641,0.0,-0.615069615069615,0.14905814905814907,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.09441909441909442,0.7472797472797472,0.0,-0.6528606528606528,0.09441909441909442,0.8230958230958231,407,335,72
compare_is10_final_validation_predictions,compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.06577206577206578,0.7278397278397278,0.0,-0.6620676620676621,0.06577206577206578,0.8230958230958231,407,335,72
