representation,modality,feature,coefficient,importance_abs,direction
panns,cough,panns_cnn14_dim_0578,-0.3595964793037757,0.3595964793037757,source_domain
panns,cough,panns_cnn14_dim_0264,0.3594543786105469,0.3594543786105469,external_domain
panns,cough,panns_cnn14_dim_0747,0.3583385971195461,0.3583385971195461,external_domain
panns,cough,panns_cnn14_dim_1234,-0.35746341350987754,0.35746341350987754,source_domain
panns,cough,panns_cnn14_dim_0373,-0.35690767558024106,0.35690767558024106,source_domain
panns,cough,panns_cnn14_dim_1482,-0.3561133459575381,0.3561133459575381,source_domain
panns,cough,panns_cnn14_dim_1183,0.35539986992555794,0.35539986992555794,external_domain
panns,cough,panns_cnn14_dim_0720,-0.3553047269575923,0.3553047269575923,source_domain
panns,cough,panns_cnn14_dim_1350,-0.3536837897416741,0.3536837897416741,source_domain
panns,cough,panns_cnn14_dim_0221,-0.3530381457665058,0.3530381457665058,source_domain
panns,cough,panns_cnn14_dim_2016,0.35286551313976017,0.35286551313976017,external_domain
panns,cough,panns_cnn14_dim_1817,-0.35267237972959736,0.35267237972959736,source_domain
panns,cough,panns_cnn14_dim_0119,0.3521866499659215,0.3521866499659215,external_domain
panns,cough,panns_cnn14_dim_1201,0.35151314475953555,0.35151314475953555,external_domain
panns,cough,panns_cnn14_dim_0582,0.3513625143666941,0.3513625143666941,external_domain
panns,cough,panns_cnn14_dim_1886,-0.3484061176119064,0.3484061176119064,source_domain
panns,cough,panns_cnn14_dim_0562,0.3479626177616672,0.3479626177616672,external_domain
panns,cough,panns_cnn14_dim_0908,-0.3479205343689493,0.3479205343689493,source_domain
panns,cough,panns_cnn14_dim_1231,-0.3478222874233961,0.3478222874233961,source_domain
panns,cough,panns_cnn14_dim_1330,-0.3475342814521882,0.3475342814521882,source_domain
panns,cough,panns_cnn14_dim_0621,0.34747298626016193,0.34747298626016193,external_domain
panns,cough,panns_cnn14_dim_0695,0.3471684204051714,0.3471684204051714,external_domain
panns,cough,panns_cnn14_dim_1239,-0.3469097716616183,0.3469097716616183,source_domain
panns,cough,panns_cnn14_dim_1236,-0.34686976481374043,0.34686976481374043,source_domain
panns,cough,panns_cnn14_dim_1126,0.34661138480392556,0.34661138480392556,external_domain
panns,cough,panns_cnn14_dim_1899,0.34637617720986524,0.34637617720986524,external_domain
panns,cough,panns_cnn14_dim_0794,0.3460495991056062,0.3460495991056062,external_domain
panns,cough,panns_cnn14_dim_0967,-0.3437712383801287,0.3437712383801287,source_domain
panns,cough,panns_cnn14_dim_1172,-0.3432273216544821,0.3432273216544821,source_domain
panns,cough,panns_cnn14_dim_0642,-0.3430475034110362,0.3430475034110362,source_domain
panns,cough,panns_cnn14_dim_1084,-0.3428230268383799,0.3428230268383799,source_domain
panns,cough,panns_cnn14_dim_0157,-0.34267084835426465,0.34267084835426465,source_domain
panns,cough,panns_cnn14_dim_0493,0.34266006620840417,0.34266006620840417,external_domain
panns,cough,panns_cnn14_dim_1699,-0.3426343905315309,0.3426343905315309,source_domain
panns,cough,panns_cnn14_dim_1159,-0.34092338729350824,0.34092338729350824,source_domain
panns,cough,panns_cnn14_dim_1312,0.33810187721395035,0.33810187721395035,external_domain
panns,cough,panns_cnn14_dim_0418,-0.33775968106278764,0.33775968106278764,source_domain
panns,cough,panns_cnn14_dim_0201,-0.33708418037290455,0.33708418037290455,source_domain
panns,cough,panns_cnn14_dim_1507,0.33678386410531175,0.33678386410531175,external_domain
panns,cough,panns_cnn14_dim_1169,-0.336623297581351,0.336623297581351,source_domain
panns,cough,panns_cnn14_dim_0914,0.3357503656218227,0.3357503656218227,external_domain
panns,cough,panns_cnn14_dim_0328,-0.33540318061590624,0.33540318061590624,source_domain
panns,cough,panns_cnn14_dim_1701,0.33409894879115054,0.33409894879115054,external_domain
panns,cough,panns_cnn14_dim_1324,0.3330856376574229,0.3330856376574229,external_domain
panns,cough,panns_cnn14_dim_0335,0.3320096238499677,0.3320096238499677,external_domain
panns,cough,panns_cnn14_dim_1101,0.331840513428628,0.331840513428628,external_domain
panns,cough,panns_cnn14_dim_0822,-0.3308753513657969,0.3308753513657969,source_domain
panns,cough,panns_cnn14_dim_0688,0.3297967842533288,0.3297967842533288,external_domain
panns,cough,panns_cnn14_dim_0849,-0.32907935607273076,0.32907935607273076,source_domain
panns,cough,panns_cnn14_dim_1843,0.3290062686331474,0.3290062686331474,external_domain
panns,cough,panns_cnn14_dim_0777,0.3289343771106645,0.3289343771106645,external_domain
panns,cough,panns_cnn14_dim_2019,-0.32890232112231066,0.32890232112231066,source_domain
panns,cough,panns_cnn14_dim_1214,-0.3279374351650265,0.3279374351650265,source_domain
panns,cough,panns_cnn14_dim_1139,-0.3275064714181434,0.3275064714181434,source_domain
panns,cough,panns_cnn14_dim_0246,0.32714387697954733,0.32714387697954733,external_domain
panns,cough,panns_cnn14_dim_1119,-0.3256933146698083,0.3256933146698083,source_domain
panns,cough,panns_cnn14_dim_1291,0.3255045987623624,0.3255045987623624,external_domain
panns,cough,panns_cnn14_dim_1383,-0.32529894664644987,0.32529894664644987,source_domain
panns,cough,panns_cnn14_dim_0467,-0.32521945618881587,0.32521945618881587,source_domain
panns,cough,panns_cnn14_dim_0677,0.32521518953516954,0.32521518953516954,external_domain
panns,cough,panns_cnn14_dim_0210,0.32458716071797256,0.32458716071797256,external_domain
panns,cough,panns_cnn14_dim_0937,0.3241988413548693,0.3241988413548693,external_domain
panns,cough,panns_cnn14_dim_1874,-0.3240140913823482,0.3240140913823482,source_domain
panns,cough,panns_cnn14_dim_1521,0.3235895978476929,0.3235895978476929,external_domain
panns,cough,panns_cnn14_dim_0413,0.3222147875509853,0.3222147875509853,external_domain
panns,cough,panns_cnn14_dim_0756,-0.3209314517940514,0.3209314517940514,source_domain
panns,cough,panns_cnn14_dim_0448,0.319590987819162,0.319590987819162,external_domain
panns,cough,panns_cnn14_dim_1969,0.31915477036881057,0.31915477036881057,external_domain
panns,cough,panns_cnn14_dim_1489,0.3176142233025264,0.3176142233025264,external_domain
panns,cough,panns_cnn14_dim_0903,-0.3175371009924863,0.3175371009924863,source_domain
panns,cough,panns_cnn14_dim_1506,-0.31682795951691817,0.31682795951691817,source_domain
panns,cough,panns_cnn14_dim_0962,-0.31527582720309305,0.31527582720309305,source_domain
panns,cough,panns_cnn14_dim_1265,0.31480184828744007,0.31480184828744007,external_domain
panns,cough,panns_cnn14_dim_1890,0.3125070560477811,0.3125070560477811,external_domain
panns,cough,panns_cnn14_dim_1007,-0.3119000077949925,0.3119000077949925,source_domain
panns,cough,panns_cnn14_dim_0001,-0.3117628281863232,0.3117628281863232,source_domain
panns,cough,panns_cnn14_dim_1137,0.31119862041279944,0.31119862041279944,external_domain
panns,cough,panns_cnn14_dim_1285,0.3108725998886803,0.3108725998886803,external_domain
panns,cough,panns_cnn14_dim_1571,-0.31035892278959104,0.31035892278959104,source_domain
panns,cough,panns_cnn14_dim_0342,-0.30936300404439715,0.30936300404439715,source_domain
panns,cough,panns_cnn14_dim_1182,0.30924615140527767,0.30924615140527767,external_domain
panns,cough,panns_cnn14_dim_1376,-0.3084947191459344,0.3084947191459344,source_domain
panns,cough,panns_cnn14_dim_0168,-0.3082501378553764,0.3082501378553764,source_domain
panns,cough,panns_cnn14_dim_1789,0.30761264833136265,0.30761264833136265,external_domain
panns,cough,panns_cnn14_dim_0047,0.3073206027568182,0.3073206027568182,external_domain
panns,cough,panns_cnn14_dim_0435,-0.30562113300990446,0.30562113300990446,source_domain
panns,cough,panns_cnn14_dim_0424,0.3048364932145135,0.3048364932145135,external_domain
panns,cough,panns_cnn14_dim_1316,-0.30466250337301404,0.30466250337301404,source_domain
panns,cough,panns_cnn14_dim_0982,-0.30421267800672513,0.30421267800672513,source_domain
panns,cough,panns_cnn14_dim_0140,-0.30411285088378015,0.30411285088378015,source_domain
panns,cough,panns_cnn14_dim_0512,0.30410280557748515,0.30410280557748515,external_domain
panns,cough,panns_cnn14_dim_1885,0.3032825139103812,0.3032825139103812,external_domain
panns,cough,panns_cnn14_dim_0310,-0.30282652207174965,0.30282652207174965,source_domain
panns,cough,panns_cnn14_dim_0976,0.30225137878359615,0.30225137878359615,external_domain
panns,cough,panns_cnn14_dim_1524,0.30137466546579517,0.30137466546579517,external_domain
panns,cough,panns_cnn14_dim_0934,0.30126582595212537,0.30126582595212537,external_domain
panns,cough,panns_cnn14_dim_1363,-0.30075126684226383,0.30075126684226383,source_domain
panns,cough,panns_cnn14_dim_0522,0.30075036674094,0.30075036674094,external_domain
panns,cough,panns_cnn14_dim_0100,0.30050597551578756,0.30050597551578756,external_domain
panns,cough,panns_cnn14_dim_1452,-0.2999951966337724,0.2999951966337724,source_domain
panns,cough,panns_cnn14_dim_1608,-0.29967603597907255,0.29967603597907255,source_domain
panns,cough,panns_cnn14_dim_0901,0.2981891136891504,0.2981891136891504,external_domain
panns,cough,panns_cnn14_dim_1170,-0.2963255952472408,0.2963255952472408,source_domain
panns,cough,panns_cnn14_dim_0028,0.29562082985063126,0.29562082985063126,external_domain
panns,cough,panns_cnn14_dim_0709,0.2939363472117015,0.2939363472117015,external_domain
panns,cough,panns_cnn14_dim_0212,0.2937785812916702,0.2937785812916702,external_domain
panns,cough,panns_cnn14_dim_0808,0.29372071394144567,0.29372071394144567,external_domain
panns,cough,panns_cnn14_dim_0070,0.29342744924716474,0.29342744924716474,external_domain
panns,cough,panns_cnn14_dim_2015,0.29181585383996844,0.29181585383996844,external_domain
panns,cough,panns_cnn14_dim_1756,-0.2915924261596297,0.2915924261596297,source_domain
panns,cough,panns_cnn14_dim_1788,0.2902724536740109,0.2902724536740109,external_domain
panns,cough,panns_cnn14_dim_0063,-0.2901986633473704,0.2901986633473704,source_domain
panns,cough,panns_cnn14_dim_1008,-0.2887783803685098,0.2887783803685098,source_domain
panns,cough,panns_cnn14_dim_2003,0.28856969058547616,0.28856969058547616,external_domain
panns,cough,panns_cnn14_dim_1445,0.2880561426948261,0.2880561426948261,external_domain
panns,cough,panns_cnn14_dim_0367,-0.28786610305685684,0.28786610305685684,source_domain
panns,cough,panns_cnn14_dim_0648,0.2874759929615138,0.2874759929615138,external_domain
panns,cough,panns_cnn14_dim_1198,0.2853925067805724,0.2853925067805724,external_domain
panns,cough,panns_cnn14_dim_0784,-0.2852251111662614,0.2852251111662614,source_domain
panns,cough,panns_cnn14_dim_2001,-0.2845591411006169,0.2845591411006169,source_domain
panns,cough,panns_cnn14_dim_1595,0.28429366798547134,0.28429366798547134,external_domain
panns,cough,panns_cnn14_dim_0678,0.2838399338576662,0.2838399338576662,external_domain
panns,cough,panns_cnn14_dim_0586,-0.2836574377384037,0.2836574377384037,source_domain
panns,cough,panns_cnn14_dim_1627,-0.28326221956770203,0.28326221956770203,source_domain
panns,cough,panns_cnn14_dim_1836,-0.28320710973704555,0.28320710973704555,source_domain
panns,cough,panns_cnn14_dim_1230,0.2829103999762745,0.2829103999762745,external_domain
panns,cough,panns_cnn14_dim_0684,0.28237936262540525,0.28237936262540525,external_domain
panns,cough,panns_cnn14_dim_0750,0.2822328041034895,0.2822328041034895,external_domain
panns,cough,panns_cnn14_dim_1922,-0.28183302513786285,0.28183302513786285,source_domain
panns,cough,panns_cnn14_dim_1754,0.28172509907829507,0.28172509907829507,external_domain
panns,cough,panns_cnn14_dim_1683,-0.2808633978642968,0.2808633978642968,source_domain
panns,cough,panns_cnn14_dim_0146,0.28038548013035836,0.28038548013035836,external_domain
panns,cough,panns_cnn14_dim_1884,-0.28027743226200086,0.28027743226200086,source_domain
panns,cough,panns_cnn14_dim_1323,0.2798748823398939,0.2798748823398939,external_domain
panns,cough,panns_cnn14_dim_0384,-0.27948687964934804,0.27948687964934804,source_domain
panns,cough,panns_cnn14_dim_0387,-0.27852991728185655,0.27852991728185655,source_domain
panns,cough,panns_cnn14_dim_0988,0.2783924784460479,0.2783924784460479,external_domain
panns,cough,panns_cnn14_dim_0222,0.27801808230180575,0.27801808230180575,external_domain
panns,cough,panns_cnn14_dim_1904,0.2776386906669063,0.2776386906669063,external_domain
panns,cough,panns_cnn14_dim_1213,0.2769617411742288,0.2769617411742288,external_domain
panns,cough,panns_cnn14_dim_0364,0.2767457297695542,0.2767457297695542,external_domain
panns,cough,panns_cnn14_dim_0464,0.27647506023800883,0.27647506023800883,external_domain
panns,cough,panns_cnn14_dim_0525,0.27626477322882675,0.27626477322882675,external_domain
panns,cough,panns_cnn14_dim_1835,-0.2761294404384645,0.2761294404384645,source_domain
panns,cough,panns_cnn14_dim_0494,-0.27609407870671765,0.27609407870671765,source_domain
panns,cough,panns_cnn14_dim_1306,-0.27424355017870783,0.27424355017870783,source_domain
panns,cough,panns_cnn14_dim_0851,-0.2742374391166399,0.2742374391166399,source_domain
panns,cough,panns_cnn14_dim_1720,-0.2741080595031045,0.2741080595031045,source_domain
panns,cough,panns_cnn14_dim_0850,-0.2738565525468964,0.2738565525468964,source_domain
panns,cough,panns_cnn14_dim_0946,-0.27344010578063505,0.27344010578063505,source_domain
panns,cough,panns_cnn14_dim_0571,0.27340512124585264,0.27340512124585264,external_domain
panns,cough,panns_cnn14_dim_0930,0.27242429872401003,0.27242429872401003,external_domain
panns,cough,panns_cnn14_dim_1715,-0.2720500834547939,0.2720500834547939,source_domain
panns,cough,panns_cnn14_dim_1042,-0.2712320070586491,0.2712320070586491,source_domain
panns,cough,panns_cnn14_dim_0421,-0.27002657428339777,0.27002657428339777,source_domain
panns,cough,panns_cnn14_dim_1073,0.26996261129666355,0.26996261129666355,external_domain
panns,cough,panns_cnn14_dim_1336,0.26991676967330225,0.26991676967330225,external_domain
panns,cough,panns_cnn14_dim_1247,-0.2693860520878195,0.2693860520878195,source_domain
panns,cough,panns_cnn14_dim_0237,-0.26899803924313986,0.26899803924313986,source_domain
panns,cough,panns_cnn14_dim_1099,0.2687100767776244,0.2687100767776244,external_domain
panns,cough,panns_cnn14_dim_0403,-0.2670641618950899,0.2670641618950899,source_domain
panns,cough,panns_cnn14_dim_1100,-0.2667970956118217,0.2667970956118217,source_domain
panns,cough,panns_cnn14_dim_0834,0.26645033619152353,0.26645033619152353,external_domain
panns,cough,panns_cnn14_dim_1502,0.26615792676058264,0.26615792676058264,external_domain
panns,cough,panns_cnn14_dim_1210,-0.2654481027418799,0.2654481027418799,source_domain
panns,cough,panns_cnn14_dim_0855,0.2650157409993132,0.2650157409993132,external_domain
panns,cough,panns_cnn14_dim_0733,0.26422431967769805,0.26422431967769805,external_domain
panns,cough,panns_cnn14_dim_1989,-0.26266124355021636,0.26266124355021636,source_domain
panns,cough,panns_cnn14_dim_0482,0.26260557700046505,0.26260557700046505,external_domain
panns,cough,panns_cnn14_dim_0291,-0.26185120288840597,0.26185120288840597,source_domain
panns,cough,panns_cnn14_dim_1650,-0.2618232631530286,0.2618232631530286,source_domain
panns,cough,panns_cnn14_dim_1297,-0.261751090483752,0.261751090483752,source_domain
panns,cough,panns_cnn14_dim_0463,-0.26152653820850635,0.26152653820850635,source_domain
panns,cough,panns_cnn14_dim_1499,-0.26100751457662097,0.26100751457662097,source_domain
panns,cough,panns_cnn14_dim_0951,-0.26061998793858243,0.26061998793858243,source_domain
panns,cough,panns_cnn14_dim_0398,0.26005488326626897,0.26005488326626897,external_domain
panns,cough,panns_cnn14_dim_0067,-0.25955704619749487,0.25955704619749487,source_domain
panns,cough,panns_cnn14_dim_0152,0.2592875766642245,0.2592875766642245,external_domain
panns,cough,panns_cnn14_dim_1068,0.2592352924297081,0.2592352924297081,external_domain
panns,cough,panns_cnn14_dim_0594,0.2587219298965077,0.2587219298965077,external_domain
panns,cough,panns_cnn14_dim_0553,0.25871369238800135,0.25871369238800135,external_domain
panns,cough,panns_cnn14_dim_0799,-0.2578692873131005,0.2578692873131005,source_domain
panns,cough,panns_cnn14_dim_1173,0.2573995415801759,0.2573995415801759,external_domain
panns,cough,panns_cnn14_dim_1003,0.25712908482482044,0.25712908482482044,external_domain
panns,cough,panns_cnn14_dim_1781,-0.25684840161740047,0.25684840161740047,source_domain
panns,cough,panns_cnn14_dim_1935,0.25599397184252676,0.25599397184252676,external_domain
panns,cough,panns_cnn14_dim_1726,-0.2558975932625814,0.2558975932625814,source_domain
panns,cough,panns_cnn14_dim_0179,0.2542303548548236,0.2542303548548236,external_domain
panns,cough,panns_cnn14_dim_1222,-0.2540565494865722,0.2540565494865722,source_domain
panns,cough,panns_cnn14_dim_0355,-0.2538597792275654,0.2538597792275654,source_domain
panns,cough,panns_cnn14_dim_0552,0.25263713053703574,0.25263713053703574,external_domain
panns,cough,panns_cnn14_dim_1846,0.25158365134370575,0.25158365134370575,external_domain
panns,cough,panns_cnn14_dim_1380,-0.2515051449600771,0.2515051449600771,source_domain
panns,cough,panns_cnn14_dim_2037,0.2510715974241392,0.2510715974241392,external_domain
panns,cough,panns_cnn14_dim_1362,0.250606773254984,0.250606773254984,external_domain
panns,cough,panns_cnn14_dim_0297,0.25014208452644937,0.25014208452644937,external_domain
panns,cough,panns_cnn14_dim_0572,-0.2495603728378411,0.2495603728378411,source_domain
panns,cough,panns_cnn14_dim_0549,0.24851013481462866,0.24851013481462866,external_domain
panns,cough,panns_cnn14_dim_0446,0.2480697426371643,0.2480697426371643,external_domain
panns,cough,panns_cnn14_dim_0479,-0.247567370455435,0.247567370455435,source_domain
panns,cough,panns_cnn14_dim_0644,-0.24752225309679718,0.24752225309679718,source_domain
panns,cough,panns_cnn14_dim_1412,0.24734348496519185,0.24734348496519185,external_domain
panns,cough,panns_cnn14_dim_0579,-0.24682745460196945,0.24682745460196945,source_domain
panns,cough,panns_cnn14_dim_1154,-0.24618572791173982,0.24618572791173982,source_domain
panns,cough,panns_cnn14_dim_0439,0.245322345702995,0.245322345702995,external_domain
panns,cough,panns_cnn14_dim_0551,0.24529392093143507,0.24529392093143507,external_domain
panns,cough,panns_cnn14_dim_0765,-0.2447241508093194,0.2447241508093194,source_domain
panns,cough,panns_cnn14_dim_1487,0.24472334127979392,0.24472334127979392,external_domain
panns,cough,panns_cnn14_dim_1228,0.24308818349734146,0.24308818349734146,external_domain
panns,cough,panns_cnn14_dim_1861,-0.24232281618459453,0.24232281618459453,source_domain
panns,cough,panns_cnn14_dim_0511,-0.24202189414817096,0.24202189414817096,source_domain
panns,cough,panns_cnn14_dim_1721,-0.24176939544812684,0.24176939544812684,source_domain
panns,cough,panns_cnn14_dim_1439,0.24142662817837002,0.24142662817837002,external_domain
panns,cough,panns_cnn14_dim_1907,0.24116579454631384,0.24116579454631384,external_domain
panns,cough,panns_cnn14_dim_1665,-0.24095168361673744,0.24095168361673744,source_domain
panns,cough,panns_cnn14_dim_1050,-0.2407197941007468,0.2407197941007468,source_domain
panns,cough,panns_cnn14_dim_0935,-0.23968975913884083,0.23968975913884083,source_domain
panns,cough,panns_cnn14_dim_0991,-0.239365493925767,0.239365493925767,source_domain
panns,cough,panns_cnn14_dim_0763,-0.23904063125639582,0.23904063125639582,source_domain
panns,cough,panns_cnn14_dim_1216,0.23820268267412617,0.23820268267412617,external_domain
panns,cough,panns_cnn14_dim_1357,-0.23715673037781193,0.23715673037781193,source_domain
panns,cough,panns_cnn14_dim_1360,0.23570334667050946,0.23570334667050946,external_domain
panns,cough,panns_cnn14_dim_0257,0.2351298746199811,0.2351298746199811,external_domain
panns,cough,panns_cnn14_dim_0564,0.23434344538738755,0.23434344538738755,external_domain
panns,cough,panns_cnn14_dim_0767,0.23276567606110113,0.23276567606110113,external_domain
panns,cough,panns_cnn14_dim_1806,-0.23193968538957205,0.23193968538957205,source_domain
panns,cough,panns_cnn14_dim_1409,0.23167501101133028,0.23167501101133028,external_domain
panns,cough,panns_cnn14_dim_1221,0.2311799268366414,0.2311799268366414,external_domain
panns,cough,panns_cnn14_dim_1503,-0.2310619214504646,0.2310619214504646,source_domain
panns,cough,panns_cnn14_dim_1735,0.23083525523955065,0.23083525523955065,external_domain
panns,cough,panns_cnn14_dim_0679,0.23052067109836957,0.23052067109836957,external_domain
panns,cough,panns_cnn14_dim_0927,-0.23043772129231715,0.23043772129231715,source_domain
panns,cough,panns_cnn14_dim_0604,-0.2300748544909783,0.2300748544909783,source_domain
panns,cough,panns_cnn14_dim_0453,-0.22958659346464103,0.22958659346464103,source_domain
panns,cough,panns_cnn14_dim_0292,0.22840002811686955,0.22840002811686955,external_domain
panns,cough,panns_cnn14_dim_0817,0.22739358673945362,0.22739358673945362,external_domain
panns,cough,panns_cnn14_dim_1326,-0.22732346648213045,0.22732346648213045,source_domain
panns,cough,panns_cnn14_dim_1004,-0.22620811736818427,0.22620811736818427,source_domain
panns,cough,panns_cnn14_dim_1819,0.22582445655882152,0.22582445655882152,external_domain
panns,cough,panns_cnn14_dim_1047,-0.22558272833342385,0.22558272833342385,source_domain
panns,cough,panns_cnn14_dim_1540,-0.22500513588580237,0.22500513588580237,source_domain
panns,cough,panns_cnn14_dim_0386,0.22383096182406811,0.22383096182406811,external_domain
panns,cough,panns_cnn14_dim_0217,0.22371820715161128,0.22371820715161128,external_domain
panns,cough,panns_cnn14_dim_0910,-0.2236118853324348,0.2236118853324348,source_domain
panns,cough,panns_cnn14_dim_0925,0.22296005599584418,0.22296005599584418,external_domain
panns,cough,panns_cnn14_dim_0317,0.22213448976482167,0.22213448976482167,external_domain
panns,cough,panns_cnn14_dim_0884,0.22156676492663505,0.22156676492663505,external_domain
panns,cough,panns_cnn14_dim_0887,0.2215488366132791,0.2215488366132791,external_domain
panns,cough,panns_cnn14_dim_1898,-0.22037517677664012,0.22037517677664012,source_domain
panns,cough,panns_cnn14_dim_1666,-0.21967654530723754,0.21967654530723754,source_domain
panns,cough,panns_cnn14_dim_1427,-0.219383896314234,0.219383896314234,source_domain
panns,cough,panns_cnn14_dim_0950,0.21935611671911312,0.21935611671911312,external_domain
panns,cough,panns_cnn14_dim_0541,-0.2193324406588679,0.2193324406588679,source_domain
panns,cough,panns_cnn14_dim_1532,0.21923535300541008,0.21923535300541008,external_domain
panns,cough,panns_cnn14_dim_1632,0.21917593837265972,0.21917593837265972,external_domain
panns,cough,panns_cnn14_dim_0111,-0.21828373668867296,0.21828373668867296,source_domain
panns,cough,panns_cnn14_dim_0716,0.2174492136893223,0.2174492136893223,external_domain
panns,cough,panns_cnn14_dim_2017,-0.2170038451352648,0.2170038451352648,source_domain
panns,cough,panns_cnn14_dim_0714,-0.21692052282552735,0.21692052282552735,source_domain
panns,cough,panns_cnn14_dim_1941,-0.21685733174085914,0.21685733174085914,source_domain
panns,cough,panns_cnn14_dim_1138,-0.21617578982923824,0.21617578982923824,source_domain
panns,cough,panns_cnn14_dim_0833,0.21584843559964345,0.21584843559964345,external_domain
panns,cough,panns_cnn14_dim_0474,0.21551303004732994,0.21551303004732994,external_domain
panns,cough,panns_cnn14_dim_1295,0.21541517668052823,0.21541517668052823,external_domain
panns,cough,panns_cnn14_dim_1748,-0.2152665601921304,0.2152665601921304,source_domain
panns,cough,panns_cnn14_dim_0923,0.21518214503133826,0.21518214503133826,external_domain
panns,cough,panns_cnn14_dim_0255,-0.21435429913683057,0.21435429913683057,source_domain
panns,cough,panns_cnn14_dim_0174,-0.2143391091291834,0.2143391091291834,source_domain
panns,cough,panns_cnn14_dim_1255,-0.21418034636760114,0.21418034636760114,source_domain
panns,cough,panns_cnn14_dim_0624,-0.21401013819952605,0.21401013819952605,source_domain
panns,cough,panns_cnn14_dim_1251,-0.21397763240413661,0.21397763240413661,source_domain
panns,cough,panns_cnn14_dim_1606,0.2135328133557705,0.2135328133557705,external_domain
panns,cough,panns_cnn14_dim_1235,-0.21351916000127677,0.21351916000127677,source_domain
panns,cough,panns_cnn14_dim_1951,-0.21314674375006867,0.21314674375006867,source_domain
panns,cough,panns_cnn14_dim_0012,0.21314053289363338,0.21314053289363338,external_domain
panns,cough,panns_cnn14_dim_1964,0.21232558792403095,0.21232558792403095,external_domain
panns,cough,panns_cnn14_dim_1354,0.21215232250965252,0.21215232250965252,external_domain
panns,cough,panns_cnn14_dim_1831,-0.21181271963919185,0.21181271963919185,source_domain
panns,cough,panns_cnn14_dim_0050,0.2112336656114032,0.2112336656114032,external_domain
panns,cough,panns_cnn14_dim_0471,0.21047471216829142,0.21047471216829142,external_domain
panns,cough,panns_cnn14_dim_1401,0.21022552154052432,0.21022552154052432,external_domain
panns,cough,panns_cnn14_dim_0228,0.20964079500415495,0.20964079500415495,external_domain
panns,cough,panns_cnn14_dim_0444,-0.20963423708595993,0.20963423708595993,source_domain
panns,cough,panns_cnn14_dim_1822,-0.20958522999203463,0.20958522999203463,source_domain
panns,cough,panns_cnn14_dim_0803,0.2090563052272032,0.2090563052272032,external_domain
panns,cough,panns_cnn14_dim_0781,-0.20887326136741152,0.20887326136741152,source_domain
panns,cough,panns_cnn14_dim_1910,0.208860042442734,0.208860042442734,external_domain
panns,cough,panns_cnn14_dim_0469,0.20733582039781026,0.20733582039781026,external_domain
panns,cough,panns_cnn14_dim_0370,0.20721195163675918,0.20721195163675918,external_domain
panns,cough,panns_cnn14_dim_0294,0.2067434967358147,0.2067434967358147,external_domain
panns,cough,panns_cnn14_dim_0143,0.2066280871480823,0.2066280871480823,external_domain
panns,cough,panns_cnn14_dim_1428,0.206456550776595,0.206456550776595,external_domain
panns,cough,panns_cnn14_dim_1211,0.2060818811990003,0.2060818811990003,external_domain
panns,cough,panns_cnn14_dim_0343,-0.20588680776526766,0.20588680776526766,source_domain
panns,cough,panns_cnn14_dim_1708,-0.20588680776526766,0.20588680776526766,source_domain
panns,cough,panns_cnn14_dim_0568,-0.2058868077652671,0.2058868077652671,source_domain
panns,cough,panns_cnn14_dim_0938,-0.20564755170438556,0.20564755170438556,source_domain
panns,cough,panns_cnn14_dim_0629,0.2054967191812115,0.2054967191812115,external_domain
panns,cough,panns_cnn14_dim_1162,-0.20526649573939107,0.20526649573939107,source_domain
panns,cough,panns_cnn14_dim_0989,0.2049131670899154,0.2049131670899154,external_domain
panns,cough,panns_cnn14_dim_0136,0.20446562810852476,0.20446562810852476,external_domain
panns,cough,panns_cnn14_dim_0072,-0.20368430042896096,0.20368430042896096,source_domain
panns,cough,panns_cnn14_dim_1678,-0.2036266971655887,0.2036266971655887,source_domain
panns,cough,panns_cnn14_dim_0699,0.20302487128417093,0.20302487128417093,external_domain
panns,cough,panns_cnn14_dim_1527,0.20265234190548667,0.20265234190548667,external_domain
panns,cough,panns_cnn14_dim_1494,-0.20206597105498342,0.20206597105498342,source_domain
panns,cough,panns_cnn14_dim_1932,-0.20199721288703576,0.20199721288703576,source_domain
panns,cough,panns_cnn14_dim_1767,-0.2014781333061028,0.2014781333061028,source_domain
panns,cough,panns_cnn14_dim_1110,0.2014482913668252,0.2014482913668252,external_domain
panns,cough,panns_cnn14_dim_0331,0.20119396401479633,0.20119396401479633,external_domain
panns,cough,panns_cnn14_dim_1580,-0.20100374615527333,0.20100374615527333,source_domain
panns,cough,panns_cnn14_dim_0727,0.20059055280203364,0.20059055280203364,external_domain
panns,cough,panns_cnn14_dim_0148,0.20037129517944452,0.20037129517944452,external_domain
panns,cough,panns_cnn14_dim_1545,-0.20014379031211155,0.20014379031211155,source_domain
panns,cough,panns_cnn14_dim_1508,0.1998174472647025,0.1998174472647025,external_domain
panns,cough,panns_cnn14_dim_0837,-0.19925263346890318,0.19925263346890318,source_domain
panns,cough,panns_cnn14_dim_0085,0.19802924732862615,0.19802924732862615,external_domain
panns,cough,panns_cnn14_dim_0048,-0.1975835079262725,0.1975835079262725,source_domain
panns,cough,panns_cnn14_dim_0083,-0.1975327150599751,0.1975327150599751,source_domain
panns,cough,panns_cnn14_dim_1205,0.197299354322726,0.197299354322726,external_domain
panns,cough,panns_cnn14_dim_1803,-0.19697907254397384,0.19697907254397384,source_domain
