auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std,table_source
0.8137735643456466,0.7190531830177561,0.7343630816170862,0.6426229508196721,0.7368421052631579,0.7318840579710145,0.1569301742736266,0.0578079825730581,0.4816438485645479,0.3076535543603882,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.7887533534540576,0.6934856104518599,0.7126089872568746,0.6153846153846154,0.6666666666666666,0.7585513078470825,0.1699874407391935,0.0625893081345038,0.509752761258956,0.4073738753795624,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8106952163016234,0.709768453466824,0.7335458210744252,0.6411149825783972,0.6917293233082706,0.7753623188405797,0.1592786458575313,0.0531122774309262,0.4851688801946898,0.4073738753795624,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.817739771965124,0.7177792318348898,0.7453009725016767,0.656188605108055,0.6958333333333333,0.7947686116700201,0.1552778456436732,0.0247801767013101,0.4757275752242557,0.3845088866994009,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8278304456794159,0.7358087435875496,0.7569603356216629,0.6715867158671587,0.6842105263157895,0.8297101449275363,0.1477510073738639,0.0544414095980468,0.4641947302642602,0.3845088866994009,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.830323608316566,0.7454287546969114,0.7610412474849095,0.6778242677824268,0.675,0.8470824949698189,0.1557203734630377,0.0844366277774473,0.5086484526314626,0.292723877106812,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.7968562711125641,0.7207648610528528,0.727429988013512,0.6327272727272727,0.6541353383458647,0.8007246376811594,0.1695496620834293,0.1010108152797175,0.5656496100382796,0.292723877106812,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8125083836351443,0.7157445000733104,0.7406983568075117,0.650375939849624,0.7208333333333333,0.7605633802816901,0.1577289483135266,0.0380284882177943,0.4796280836040612,0.3310499857089184,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.7848561621444916,0.6903256968157845,0.706371908030947,0.609271523178808,0.6917293233082706,0.7210144927536232,0.1673662598576354,0.060109151581897,0.508242065793343,0.3310499857089184,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8117370892018779,0.7204470671234656,0.738765928906774,0.6477732793522267,0.6666666666666666,0.8108651911468813,0.15630604448544,0.0569181068281654,0.4802589733685602,0.4023423492908478,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.7844611528822055,0.7020841326139792,0.7126648142094367,0.6137184115523465,0.6390977443609023,0.7862318840579711,0.1666232508556685,0.0674922434057503,0.5093936448804808,0.4023423492908478,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8356723675385647,0.7531178158883686,0.7463070087189805,0.65748031496063,0.6958333333333333,0.7967806841046278,0.1462324138082665,0.0494573528498034,0.4519652743107477,0.3266064887526285,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8009153318077802,0.7137123608807546,0.7125286041189931,0.6131386861313869,0.631578947368421,0.7934782608695652,0.1587421490206046,0.035801793865458,0.4876021576232856,0.3266064887526285,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,paper_comparable_cv_metrics
0.8063490094846847,0.7165610376781474,0.7290077192744077,0.6360978090594009,0.6818931657501964,0.7761222727986188,0.1582928009294053,0.0560071367085407,0.4866466910536456,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0268293016891405,0.0347031713421122,0.0184066646721164,0.0222079775623383,0.0663651485721727,0.0732484952301837,0.0109119058008063,0.0135537888459126,0.0317084603975233,paper_comparable_cv_metrics
0.8191557338528197,0.7318130789511696,0.7321417660823449,0.6378699446577231,0.637762316238357,0.8265212159263328,0.1604828464144722,0.0946544078731035,0.5237716231092135,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0269956842483537,0.0354995029961823,0.0263203550128948,0.0382257820180226,0.0643203932095289,0.0418389978808755,0.0153383146152386,0.0239452328627776,0.0588992318302517,paper_comparable_cv_metrics
0.8194661754302122,0.7281636422154759,0.7371050029209538,0.6445721583178494,0.6690943777353833,0.8051156281065243,0.152880363330227,0.0484387385896945,0.4714395592931095,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0289761097025043,0.0361663278411209,0.0314134285764493,0.041232281232492,0.0901289520049453,0.0684535344835972,0.0112711341103463,0.0108957294868854,0.0275951477847186,paper_comparable_cv_metrics
0.8034831670529516,0.7147606243396425,0.7212824260527391,0.6232032925811948,0.633088317809449,0.8094765342960288,0.1604571478912766,0.0641426270395566,0.4918330559421847,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0257215553841715,0.0313518596713709,0.0266614870314272,0.0376602573512202,0.082114098531294,0.0640370257961683,0.0098447661872485,0.0081750506735925,0.0289850699875077,paper_comparable_cv_metrics
