feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank
is10__opensmile_is10_lspFreq_sma_de_0_quartile1,0.0001445145760473043,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8272
strong__mfcc_35_median,0.00014388769870180438,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8273
strong__mfcc_35_kurtosis,0.0001435600895511074,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8274
compare2016__opensmile_compare2016_mfcc_sma_9_iqr1_2,0.0001434597886879285,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8275
strong__delta2_mfcc_39_q25,0.000143009197523023,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8276
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_segLenStddev,0.00014289238903213218,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8277
compare2016__opensmile_compare2016_mfcc_sma_6_range,0.00014266817261930585,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8278
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_de_meanRisingSlope,0.00014248464450727582,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8279
strong__delta2_mfcc_17_std,0.0001417752473719308,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8280
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_stddevFallingSlope,0.00014172463802448833,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8281
strong__spectral_flatness_skew,0.00014157074578519132,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8282
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_17_percentile99_0,0.0001414347519200862,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8283
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_lpc4,0.00014076386114019154,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8284
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_meanFallingSlope,0.00013969661218391185,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8285
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_peakRangeRel,0.00013967682811335733,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8286
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_lpc1,0.00013926760786201563,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8287
strong__delta2_mfcc_30_median,0.00013900097216726853,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8288
compare2016__opensmile_compare2016_pcm_zcr_sma_de_upleveltime90,0.0001388577057543818,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8289
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_maxPos,0.0001385036156834396,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8290
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_meanSegLen,0.0001384362612325774,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8291
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_segLenStddev,0.00013837668027812743,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8292
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_upleveltime25,0.00013750965051624486,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8293
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_quartile3,0.00013669122481694502,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8294
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_percentile99_0,0.00013668773625014597,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8295
is10__opensmile_is10_logMelFreqBand_sma_5_linregerrA,0.00013648164849538815,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8296
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_14_meanRisingSlope,0.00013573713234131733,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8297
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_de_risetime,0.00013556253405983698,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8298
is10__opensmile_is10_logMelFreqBand_sma_de_4_upleveltime75,0.00013551100559655411,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8299
compare2016__opensmile_compare2016_mfcc_sma_de_12_peakMeanRel,0.00013551010279617422,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8300
strong__mel_band_58_q25,0.000134231594833265,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8301
strong__mel_band_33_kurtosis,0.00013411378991121686,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8302
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_23_iqr1_3,0.00013396373647938317,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8303
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_qregerrQ,0.0001337855999873492,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8304
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_upleveltime50,0.00013328164210818185,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8305
strong__mel_band_07_skew,0.0001331369465454479,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8306
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_17_meanPeakDist,0.00013311826220916402,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8307
strong__delta_mfcc_04_iqr,0.00013309179328766893,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8308
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_0_iqr1_2,0.00013239984335835044,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8309
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_minRangeRel,0.00013205272467317814,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8310
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_linregc2,0.00013119825068787068,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8311
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_linregerrQ,0.00013103312223099794,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8312
compare2016__opensmile_compare2016_mfcc_sma_3_lpc0,0.00013090997911287649,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8313
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_3_stddevRisingSlope,0.00013065604341574552,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8314
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_kurtosis,0.00013032598786535105,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8315
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_leftctime,0.00012933328952749134,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8316
is10__opensmile_is10_mfcc_sma_de_0_linregc1,0.00012743348744706737,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8317
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_kurtosis,0.00012673056948029067,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8318
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_upleveltime75,0.00012617405457912104,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8319
strong__mel_band_22_min,0.00012585560083481755,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8320
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_iqr2_3,0.00012578723115697885,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8321
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_18_lpc2,0.00012559004978394427,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8322
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_lpc1,0.00012554405860814398,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8323
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_quartile3,0.00012490132988131992,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8324
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_18_minSegLen,0.00012480042091010974,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8325
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_peakMeanAbs,0.00012436060760357036,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8326
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_percentile99_0,0.0001241032344961101,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8327
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_minSegLen,0.00012347580385035163,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8328
compare2016__opensmile_compare2016_jitterDDP_sma_percentile99_0,0.00012325676621887172,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8329
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_peakMeanMeanDist,0.00012229707703527418,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8330
compare2016__opensmile_compare2016_mfcc_sma_de_11_upleveltime90,0.00012128800802943105,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8331
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_amean,0.00012127682883940788,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8332
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_upleveltime90,0.00012070602397675429,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8333
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_3_stddev,0.00012068906039604343,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8334
is10__opensmile_is10_lspFreq_sma_0_quartile3,0.00012067409532975013,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8335
is10__opensmile_is10_mfcc_sma_de_8_linregerrQ,0.00012034718357553207,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8336
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_10_iqr2_3,0.00011998674317318391,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8337
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_percentile99_0,0.00011918467027560687,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8338
strong__chroma_11_max,0.00011877130928659135,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8339
strong__delta_mfcc_27_iqr,0.00011781969332104908,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8340
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_quartile3,0.00011770793116061536,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8341
is10__opensmile_is10_F0final_sma_minPos,0.0001170183462879417,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8342
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_rqmean,0.00011689536029852787,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8343
compare2016__opensmile_compare2016_mfcc_sma_11_stddev,0.00011681524832705087,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8344
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_peakMeanMeanDist,0.00011637333988686372,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8345
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_16_lpc4,0.00011636295474944396,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8346
strong__delta_mfcc_32_min,0.00011598894156561585,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8347
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_iqr1_2,0.00011591973600379685,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8348
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_6_upleveltime50,0.00011577997649965867,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8349
is10__opensmile_is10_logMelFreqBand_sma_de_6_linregc1,0.00011543990279875819,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8350
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_19_iqr1_2,0.00011518910195114818,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8351
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_meanPeakDist,0.00011307766321818628,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8352
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_leftctime,0.000112862919572643,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8353
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_19_meanRisingSlope,0.00011215227169242606,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8354
compare2016__opensmile_compare2016_mfcc_sma_de_9_meanFallingSlope,0.00011125015534175977,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8355
is10__opensmile_is10_logMelFreqBand_sma_5_pctlrange0_1,0.00011101220600260003,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8356
is10__opensmile_is10_logMelFreqBand_sma_de_3_iqr2_3,0.00011034660553420338,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8357
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_meanFallingSlope,0.00010978381417123822,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8358
compare2016__opensmile_compare2016_pcm_zcr_sma_iqr1_3,0.00010963706851166803,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8359
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_kurtosis,0.00010903147891941204,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8360
is10__opensmile_is10_mfcc_sma_de_10_quartile3,0.00010897277563042154,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8361
is10__opensmile_is10_lspFreq_sma_3_percentile99_0,0.00010857732986698284,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8362
is10__opensmile_is10_mfcc_sma_de_8_percentile99_0,0.00010853720067895472,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8363
is10__opensmile_is10_logMelFreqBand_sma_4_linregerrA,0.00010847385561512995,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8364
is10__opensmile_is10_F0final_sma_de_quartile1,0.00010843936761053982,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8365
strong__delta_mfcc_26_std,0.0001083728491596091,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8366
is10__opensmile_is10_logMelFreqBand_sma_de_2_upleveltime75,0.00010797040224121207,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8367
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_quartile3,0.00010728105096055304,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8368
compare2016__opensmile_compare2016_logHNR_sma_kurtosis,0.00010716733295949679,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8369
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_14_meanPeakDist,0.0001070293645602043,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8370
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_7_pctlrange0_1,0.00010681459006626263,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8371
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_peakMeanRel,0.00010667133454635303,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8372
compare2016__opensmile_compare2016_mfcc_sma_de_1_quartile1,0.00010661603269494483,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8373
compare2016__opensmile_compare2016_mfcc_sma_de_10_leftctime,0.00010650508015426349,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8374
strong__delta2_mfcc_35_mean,0.0001064987129583978,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8375
is10__opensmile_is10_F0finEnv_sma_maxPos,0.00010626273694525758,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8376
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_12_lpgain,0.00010616792411116971,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8377
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_linregc2,0.00010577052679745811,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8378
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_quartile3,0.00010564230482592126,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8379
is10__opensmile_is10_logMelFreqBand_sma_5_percentile99_0,0.00010542215894609303,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8380
strong__delta_mfcc_02_kurtosis,0.00010541407567075527,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8381
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_minRangeRel,0.00010469238095212903,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8382
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_lpc2,0.0001045959197867644,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8383
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_0_peakRangeAbs,0.00010433592982542619,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8384
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_16_meanPeakDist,0.00010387700990334973,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8385
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_iqr2_3,0.00010381214145621348,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8386
strong__mel_band_59_q75,0.00010342176497331913,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8387
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_peakMeanMeanDist,0.00010268051379556555,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8388
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_iqr2_3,0.00010238661955863204,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8389
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_de_risetime,0.00010229673221135035,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8390
strong__mel_band_25_median,0.00010227789505979701,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8391
is10__opensmile_is10_logMelFreqBand_sma_7_quartile2,0.00010206462201083495,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8392
strong__delta2_mfcc_18_median,0.0001016153696500772,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8393
is10__opensmile_is10_logMelFreqBand_sma_de_0_iqr1_3,0.00010148499431305204,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8394
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_4_posamean,0.00010115814877347781,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8395
is10__opensmile_is10_lspFreq_sma_5_quartile2,9.998693982286595e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8396
compare2016__opensmile_compare2016_mfcc_sma_2_risetime,9.954850871603099e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8397
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_linregc2,9.883455559396981e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8398
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_20_upleveltime90,9.881246667035419e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8399
strong__delta2_mfcc_20_std,9.868192830820454e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8400
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_de_leftctime,9.854661507417498e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8401
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_meanSegLen,9.827463179255793e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8402
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_meanRisingSlope,9.821312190268606e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8403
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_lpgain,9.785648495711538e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8404
is10__opensmile_is10_mfcc_sma_de_13_quartile1,9.770161962652337e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8405
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_de_peakMeanRel,9.769580704049973e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8406
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_9_leftctime,9.497630350295062e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8407
compare2016__opensmile_compare2016_mfcc_sma_2_maxSegLen,9.48547790189054e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8408
compare2016__opensmile_compare2016_jitterDDP_sma_de_lpc3,9.461852005464905e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8409
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_minSegLen,9.45783624675081e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8410
compare2016__opensmile_compare2016_jitterDDP_sma_qregc2,9.438536902314446e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8411
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_leftctime,9.41907755776549e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8412
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_24_centroid,9.373872470191664e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8413
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_minSegLen,9.359778235941712e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8414
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_percentile1_0,9.35473253107194e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8415
strong__mel_band_42_mean,9.330357692325888e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8416
is10__opensmile_is10_lspFreq_sma_3_amean,9.317937117217429e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8417
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_qregc3,9.256841093572577e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8418
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_flatness,9.23739754164082e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8419
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_16_iqr1_3,9.203126174875632e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8420
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_10_iqr1_3,9.19628602551785e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8421
is10__opensmile_is10_mfcc_sma_de_10_iqr2_3,9.195267734838432e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8422
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_rqmean,9.169982840036391e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8423
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_meanSegLen,9.07819404650333e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8424
compare2016__opensmile_compare2016_mfcc_sma_12_minSegLen,9.077256053278188e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8425
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_iqr1_3,9.068574411481008e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8426
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_meanRisingSlope,9.050342955205586e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8427
compare2016__opensmile_compare2016_mfcc_sma_10_peakDistStddev,9.044977286475581e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8428
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_17_lpc4,8.997906926613783e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8429
is10__opensmile_is10_lspFreq_sma_de_1_linregerrA,8.973467966170274e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8430
strong__delta2_mfcc_26_median,8.954294479758768e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8431
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_skewness,8.95350184582746e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8432
compare2016__opensmile_compare2016_mfcc_sma_de_3_iqr1_3,8.90895248475816e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8433
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_amean,8.862918789811082e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8434
is10__opensmile_is10_logMelFreqBand_sma_0_linregc2,8.758279034650435e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8435
is10__opensmile_is10_jitterDDP_sma_de_linregerrA,8.74269585409277e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8436
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_20_rqmean,8.705992737980597e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8437
is10__opensmile_is10_mfcc_sma_de_3_upleveltime75,8.688678911963119e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8438
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_8_peakMeanAbs,8.673115567415811e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8439
strong__mel_band_43_kurtosis,8.666559556084227e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8440
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_leftctime,8.638935345454181e-05,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,8441
