auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std,paper_comparable_modality_run
0.7887533534540576,0.6934856104518599,0.7126089872568746,0.6153846153846154,0.6666666666666666,0.7585513078470825,0.1699874407391935,0.0625893081345038,0.509752761258956,0.4073738753795624,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8106952163016234,0.709768453466824,0.7335458210744252,0.6411149825783972,0.6917293233082706,0.7753623188405797,0.1592786458575313,0.0531122774309262,0.4851688801946898,0.4073738753795624,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.817739771965124,0.7177792318348898,0.7453009725016767,0.656188605108055,0.6958333333333333,0.7947686116700201,0.1552778456436732,0.0247801767013101,0.4757275752242557,0.3845088866994009,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8278304456794159,0.7358087435875496,0.7569603356216629,0.6715867158671587,0.6842105263157895,0.8297101449275363,0.1477510073738639,0.0544414095980468,0.4641947302642602,0.3845088866994009,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.830323608316566,0.7454287546969114,0.7610412474849095,0.6778242677824268,0.675,0.8470824949698189,0.1557203734630377,0.0844366277774473,0.5086484526314626,0.292723877106812,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.7968562711125641,0.7207648610528528,0.727429988013512,0.6327272727272727,0.6541353383458647,0.8007246376811594,0.1695496620834293,0.1010108152797175,0.5656496100382796,0.292723877106812,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8125083836351443,0.7157445000733104,0.7406983568075117,0.650375939849624,0.7208333333333333,0.7605633802816901,0.1577289483135266,0.0380284882177943,0.4796280836040612,0.3310499857089184,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.7848561621444916,0.6903256968157845,0.706371908030947,0.609271523178808,0.6917293233082706,0.7210144927536232,0.1673662598576354,0.060109151581897,0.508242065793343,0.3310499857089184,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8117370892018779,0.7204470671234656,0.738765928906774,0.6477732793522267,0.6666666666666666,0.8108651911468813,0.15630604448544,0.0569181068281654,0.4802589733685602,0.4023423492908478,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.7844611528822055,0.7020841326139792,0.7126648142094367,0.6137184115523465,0.6390977443609023,0.7862318840579711,0.1666232508556685,0.0674922434057503,0.5093936448804808,0.4023423492908478,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8356723675385647,0.7531178158883686,0.7463070087189805,0.65748031496063,0.6958333333333333,0.7967806841046278,0.1462324138082665,0.0494573528498034,0.4519652743107477,0.3266064887526285,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8009153318077802,0.7137123608807546,0.7125286041189931,0.6131386861313869,0.631578947368421,0.7934782608695652,0.1587421490206046,0.035801793865458,0.4876021576232856,0.3266064887526285,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,cough
0.8063490094846847,0.7165610376781474,0.7290077192744077,0.6360978090594009,0.6818931657501964,0.7761222727986188,0.1582928009294053,0.0560071367085407,0.4866466910536456,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0268293016891405,0.0347031713421122,0.0184066646721164,0.0222079775623383,0.0663651485721727,0.0732484952301837,0.0109119058008063,0.0135537888459126,0.0317084603975233,cough
0.8191557338528197,0.7318130789511696,0.7321417660823449,0.6378699446577231,0.637762316238357,0.8265212159263328,0.1604828464144722,0.0946544078731035,0.5237716231092135,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0269956842483537,0.0354995029961823,0.0263203550128948,0.0382257820180226,0.0643203932095289,0.0418389978808755,0.0153383146152386,0.0239452328627776,0.0588992318302517,cough
0.8194661754302122,0.7281636422154759,0.7371050029209538,0.6445721583178494,0.6690943777353833,0.8051156281065243,0.152880363330227,0.0484387385896945,0.4714395592931095,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0289761097025043,0.0361663278411209,0.0314134285764493,0.041232281232492,0.0901289520049453,0.0684535344835972,0.0112711341103463,0.0108957294868854,0.0275951477847186,cough
0.8034831670529516,0.7147606243396425,0.7212824260527391,0.6232032925811948,0.633088317809449,0.8094765342960288,0.1604571478912766,0.0641426270395566,0.4918330559421847,,4094.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0257215553841715,0.0313518596713709,0.0266614870314272,0.0376602573512202,0.082114098531294,0.0640370257961683,0.0098447661872485,0.0081750506735925,0.0289850699875077,cough
0.8066805609917063,0.7071425461774751,0.7418391077157787,0.6478375992939099,0.6427320490367776,0.8409461663947798,0.1584547589180036,0.0648395775766265,0.495275616437191,0.4027106044571882,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8067653931048495,0.7159667191628347,0.7374767960546367,0.6421725239616614,0.6320754716981132,0.8428781204111601,0.1552648863184124,0.0693679411920641,0.4893231173918671,0.4027106044571882,999.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7933921485159547,0.6851598986520108,0.7221925416329784,0.6233576642335766,0.7478108581436077,0.6965742251223491,0.1645619027753569,0.0622650651633456,0.5014611067312766,0.3552386217942149,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8013372860850212,0.6899301315921835,0.7245379990579891,0.6264744429882044,0.7515723270440252,0.697503671071953,0.161279151828961,0.0529550647078714,0.492672234427529,0.3552386217942149,999.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7886738871445591,0.6781196495407467,0.7152344274519102,0.6132686084142395,0.6637478108581436,0.766721044045677,0.1681202706183559,0.0645994688853264,0.5090410247992387,0.4380294680595398,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7939212589698834,0.6836135711451632,0.7262350040173995,0.6276747503566333,0.6918238993710691,0.7606461086637298,0.1662134160385923,0.0680135856321952,0.50420972725252,0.4380294680595398,999.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,1,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8062491607694351,0.6818817659326524,0.7442032380729267,0.6491499227202473,0.7355516637478109,0.7528548123980424,0.1589354473879163,0.0269573460091597,0.4861379164492684,0.3253184739236444,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,1,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7835452857894883,0.6550963998493253,0.721518022885324,0.6217765042979942,0.6823899371069182,0.7606461086637298,0.1663641378636063,0.0290075740587065,0.5064574008474726,0.3253184739236444,999.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,1,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8066877033794922,0.7143178432109254,0.7341746113826806,0.6371976647206005,0.6690017513134852,0.799347471451876,0.1570966307385981,0.0597057365139018,0.4945253047634402,0.3526032640630655,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8144769530564561,0.7038178036825422,0.7374560164020725,0.6416184971098265,0.6981132075471698,0.7767988252569751,0.1589566591923677,0.0610448089055622,0.4897562371037384,0.3526032640630655,999.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7887703093796693,0.6866226105897458,0.7229832039608826,0.6228430566967954,0.6637478108581436,0.7822185970636215,0.1657669568777134,0.0619533634318249,0.5034760446274098,0.4340237213206361,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7966803350603533,0.6764543738824054,0.720783808494722,0.6208869814020028,0.6823899371069182,0.7591776798825257,0.1670261856143476,0.0627376318781582,0.504241908629273,0.4340237213206361,999.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7876025289766672,0.6836133833192303,0.7151015790390918,0.6103542234332425,0.5884413309982487,0.8417618270799347,0.1685416723654262,0.0662177776473143,0.5102606138107234,0.5178163647651672,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7896568124936507,0.6630404549857413,0.7078034521929459,0.6015748031496063,0.60062893081761,0.8149779735682819,0.1720588019844565,0.0731685969240225,0.5153517397809702,0.5178163647651672,999.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8006716701473903,0.6832571400021068,0.7275900440828174,0.6292645943896892,0.7267950963222417,0.7283849918433931,0.1597526734315082,0.0203734959301608,0.4894916047056419,0.2934114420655271,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8220430554401131,0.7033491255536728,0.7424639126700469,0.6467532467532467,0.7830188679245284,0.7019089574155654,0.1534935470922984,0.0421771051243156,0.471135639778786,0.2934114420655271,999.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8042000097136475,0.6926461073797434,0.7319918976752956,0.63441712926249,0.7005253940455342,0.763458401305057,0.1614890820730712,0.0544140236365879,0.5001999152900586,0.2816412052529308,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8090765522400465,0.7073502048559851,0.7395478347602028,0.6440677966101694,0.7169811320754716,0.762114537444934,0.1563004548821699,0.0455641451676858,0.4929046534662537,0.2816412052529308,999.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7903837747805145,0.6723524006534225,0.7214961588238487,0.6215578284815106,0.691768826619965,0.7512234910277324,0.1646314443409537,0.036238210520792,0.5000911228512848,0.3813214961172991,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.791854837964887,0.6716678710527775,0.7318939960657191,0.6346967559943583,0.7075471698113207,0.7562408223201175,0.1642590590484174,0.0339958859012367,0.5012184702267881,0.3813214961172991,999.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7895502581258946,0.6712279136709957,0.7219161312256623,0.6222910216718266,0.7040280210157618,0.7398042414355628,0.1660525741565959,0.0498827683037633,0.5052782418534785,0.3915067315101623,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7872163577424984,0.6663038912677041,0.7238176377690965,0.625,0.7075471698113207,0.7400881057268722,0.1663931404873831,0.0546839490180482,0.5078033121802569,0.3915067315101623,999.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.814275061924502,0.7040908708110921,0.7501764169783129,0.6574450772986168,0.7075306479859895,0.7928221859706363,0.1538732738986951,0.0260220830961302,0.4755228203394473,0.324348234585463,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8197757644603293,0.7258465206115018,0.7337849444490621,0.6370157819225251,0.6981132075471698,0.7694566813509545,0.1505290870731143,0.0220251827928904,0.469390981545393,0.324348234585463,999.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8149978592835734,0.7152295356286011,0.7447559583273868,0.6512013256006628,0.6870629370629371,0.8024489795918367,0.1547269941591055,0.0446132451977402,0.4825029530198583,0.3443611250366188,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8064013303872111,0.697273773884991,0.7295821231534625,0.6310975609756098,0.6529968454258676,0.8061674008810573,0.1587833035643065,0.0546663653613146,0.49867827270045,0.3443611250366188,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8040252604538319,0.6965310569529032,0.7283573569287856,0.6306306306306306,0.7342657342657343,0.7224489795918367,0.1605030966596861,0.0506475984192042,0.4891258977923972,0.3673559096821932,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7932480069669302,0.6826192410448341,0.7209637895653543,0.621438263229308,0.722397476340694,0.7195301027900147,0.162461328661318,0.0522466132789769,0.4978104574859161,0.3673559096821932,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7950406736121022,0.6825268266126525,0.7253988868274582,0.6265060240963856,0.6818181818181818,0.7689795918367347,0.1664798993275194,0.0668712026435979,0.5041895879566963,0.4402166306972503,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7834368645108094,0.6616162004837903,0.7142724792358612,0.611764705882353,0.6561514195583596,0.7723935389133627,0.1692908669849938,0.0576316634088545,0.5138455728679536,0.4402166306972503,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8095176252319111,0.6973320440356098,0.7422242043670615,0.6466275659824047,0.7709790209790209,0.713469387755102,0.1566837749118559,0.0307802863208369,0.4804420005493712,0.2876643983290818,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8026144517479861,0.7039253874047824,0.7227587932016843,0.6236559139784946,0.7318611987381703,0.7136563876651982,0.155877455775801,0.0268769644973973,0.482372727149375,0.2876643983290818,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8010468103325246,0.7086488872944785,0.7413928928214643,0.6478616924476797,0.6223776223776224,0.8604081632653061,0.159044541531921,0.0656713583127485,0.5037273206724283,0.4431806723981227,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8192998790978196,0.7335763519249137,0.7338229640026497,0.6368159203980099,0.6056782334384858,0.8619676945668135,0.1523156595718881,0.0688077741425021,0.4753873878109058,0.4431806723981227,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7891522762951335,0.6913897259704563,0.7326230911945197,0.6355731225296443,0.7027972027972028,0.7624489795918368,0.1656795354075934,0.0674583561916544,0.50856178627917,0.4190053522942085,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8021952315438885,0.7131586952494161,0.7222399792474419,0.6216216216216216,0.6529968454258676,0.7914831130690162,0.1585072255373125,0.051590848441014,0.4868196946316717,0.4190053522942085,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7835557299843015,0.6773561743324769,0.7235171970886256,0.6250927988121752,0.736013986013986,0.7110204081632653,0.1710520624489558,0.0771426216942249,0.5217142270720738,0.4164223372936249,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7994645098829426,0.7005345321725991,0.7187333527888566,0.6183844011142061,0.7003154574132492,0.737151248164464,0.1635003706449944,0.0662761049742674,0.4970596328301456,0.4164223372936249,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8060011417154275,0.7014545382749122,0.7370079920079919,0.6412859560067682,0.6625874125874126,0.8114285714285714,0.1560719215869329,0.0260943221339001,0.4815803844242757,0.3576114103622603,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8027626843063411,0.7117236665708782,0.7296631878338128,0.631083202511774,0.6340694006309149,0.8252569750367107,0.1549140204077849,0.0246785171562789,0.4800623185585214,0.3576114103622603,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8031989439132297,0.702526770151098,0.7446439275010703,0.6513994910941476,0.6713286713286714,0.8179591836734694,0.1579514116539283,0.0516834205720687,0.4998220983142531,0.3737282182244359,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7948600360390408,0.7057059504939205,0.7267263302714047,0.6271450858034321,0.6340694006309149,0.8193832599118943,0.1591664545124244,0.0623236820516368,0.5106664374704631,0.3737282182244359,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7849464820893393,0.6759466275103707,0.7302897102897103,0.6327329678935004,0.7062937062937062,0.7542857142857143,0.1670904517125931,0.0597730951782368,0.5099455556408771,0.4048663898323572,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7840205302093322,0.6918039559313881,0.7125052692042227,0.6100719424460431,0.668769716088328,0.7562408223201175,0.1649375187409113,0.0672983235022195,0.5058770930272727,0.4048663898323572,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7791301555587269,0.6688650798172993,0.720154131582703,0.6198547215496368,0.6713286713286714,0.7689795918367347,0.1720832718663204,0.0676112245409669,0.5203448323572597,0.4507202506065368,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7733894764148104,0.67843484655976,0.6992338229640027,0.5919282511210763,0.6246056782334385,0.7738619676945668,0.1712237220718305,0.0709714269263666,0.5208742766195157,0.4507202506065368,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8007114314257172,0.6991092632821079,0.7333309547595261,0.6364385820280297,0.6748251748251748,0.7918367346938775,0.1574964565205745,0.0291813557102059,0.4860931408951284,0.3658485959499479,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7920111915581559,0.6798271500142883,0.7141358273461276,0.6106870229007634,0.6309148264984227,0.7973568281938326,0.1619960568165143,0.0311507203597284,0.4959723052371362,0.3658485959499479,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8060460967603824,0.7093659071256047,0.7403275296132439,0.6455379482902419,0.6765734265734266,0.8040816326530612,0.156932277594066,0.0523181660100908,0.4964012259973856,0.3317165147498474,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8141928042357452,0.7134708513993928,0.7323568513551699,0.6347826086956522,0.6908517350157729,0.7738619676945668,0.1550334453894623,0.0499009905963983,0.4823817199023885,0.3317165147498474,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7967161410018553,0.6834283513244678,0.7314778079063793,0.6338893766461808,0.6311188811188811,0.8318367346938775,0.1622187683381673,0.045940687446663,0.4964758712229871,0.4557263519253745,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7966318783381277,0.6853549390388648,0.72033611732607,0.6189024390243902,0.6403785488958991,0.8002936857562408,0.1638182674603393,0.0578802033732963,0.4989828651366093,0.4557263519253745,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7916069644641073,0.674259126014525,0.7305751391465678,0.6331811263318112,0.7272727272727273,0.7338775510204082,0.1654065014085028,0.0538286001327705,0.5045709565846523,0.390649676322937,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7950870171440219,0.6829638980904984,0.7124797917332555,0.6121372031662269,0.7318611987381703,0.6930983847283406,0.1662627470317533,0.0713066371308941,0.5041880780414075,0.390649676322937,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
